Date,Adj Close,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2020-01-01 00:00:00+00:00,655.6154174804688,736.8499755859375,740.0,732.5499877929688,735.0,2112415
2020-01-02 00:00:00+00:00,653.7022705078125,734.7000122070312,740.7999877929688,730.9000244140625,738.9000244140625,5658200
2020-01-03 00:00:00+00:00,663.7566528320312,746.0,748.0,733.9000244140625,733.9000244140625,7882938
2020-01-06 00:00:00+00:00,657.3948974609375,738.8499755859375,753.7999877929688,736.5,746.0999755859375,6519403
2020-01-07 00:00:00+00:00,647.6520385742188,727.9000244140625,742.5999755859375,725.0999755859375,738.0,7899363
2020-01-08 00:00:00+00:00,639.0214233398438,718.2000122070312,729.0,708.2999877929688,724.9500122070312,8639443
2020-01-09 00:00:00+00:00,647.340576171875,727.5499877929688,731.5,714.2999877929688,721.7000122070312,13521186
2020-01-10 00:00:00+00:00,656.7720336914062,738.1500244140625,742.9000244140625,730.5,740.4500122070312,9341405
2020-01-13 00:00:00+00:00,688.2693481445312,773.5499877929688,777.5,755.0,760.0,36952038
2020-01-14 00:00:00+00:00,690.1378784179688,775.6500244140625,776.9500122070312,767.2000122070312,769.9500122070312,11414418
2020-01-15 00:00:00+00:00,682.9307250976562,767.5499877929688,773.8499755859375,762.1500244140625,773.8499755859375,6047430
2020-01-16 00:00:00+00:00,682.4415283203125,767.0,772.5,760.25,770.7000122070312,5740586
2020-01-17 00:00:00+00:00,683.1975708007812,767.8499755859375,772.9000244140625,762.25,770.7000122070312,3762957
2020-01-20 00:00:00+00:00,683.7315673828125,768.4500122070312,774.4000244140625,762.9500122070312,771.5999755859375,3887680
2020-01-21 00:00:00+00:00,678.4375,762.5,770.5,760.75,768.4500122070312,4448374
2020-01-22 00:00:00+00:00,685.2886352539062,770.2000122070312,778.0,766.0,768.4500122070312,9733935
2020-01-23 00:00:00+00:00,697.8786010742188,784.3499755859375,785.5,776.7000122070312,777.0999755859375,12528017
2020-01-24 00:00:00+00:00,696.455078125,782.75,786.5,773.5999755859375,775.75,7540490
2020-01-27 00:00:00+00:00,692.3177490234375,778.0999755859375,784.7999877929688,774.4000244140625,779.0499877929688,3741610
2020-01-28 00:00:00+00:00,692.2286987304688,778.0,781.7999877929688,772.0,781.0,5121009
2020-01-29 00:00:00+00:00,702.638916015625,789.7000122070312,792.7999877929688,784.25,786.5999755859375,6832757
2020-01-30 00:00:00+00:00,694.631103515625,780.7000122070312,789.7000122070312,778.0,789.7000122070312,3859680
2020-01-31 00:00:00+00:00,690.4046020507812,775.9500122070312,784.9500122070312,771.5999755859375,780.5499877929688,6092028
2020-02-03 00:00:00+00:00,682.7974853515625,767.4000244140625,790.9500122070312,764.5,782.0,6416745
2020-02-04 00:00:00+00:00,700.9928588867188,787.8499755859375,789.9000244140625,770.0999755859375,770.0999755859375,5771311
2020-02-05 00:00:00+00:00,698.0565795898438,784.5499877929688,786.0,774.4000244140625,781.0,6310409
2020-02-06 00:00:00+00:00,686.3118286132812,771.3499755859375,786.7999877929688,770.0,784.3499755859375,7341622
2020-02-07 00:00:00+00:00,691.6058349609375,777.2999877929688,778.8499755859375,771.0,775.9500122070312,2853344
2020-02-10 00:00:00+00:00,687.9579467773438,773.2000122070312,778.0,769.75,774.0,3827682
2020-02-11 00:00:00+00:00,688.2693481445312,773.5499877929688,779.0999755859375,769.2000122070312,779.0,4312817
2020-02-12 00:00:00+00:00,694.9425048828125,781.0499877929688,783.25,775.0999755859375,775.7999877929688,2948825
2020-02-13 00:00:00+00:00,704.9077758789062,792.25,794.0,782.2000122070312,785.0,4387430
2020-02-14 00:00:00+00:00,699.7471313476562,786.4500122070312,799.2000122070312,784.5999755859375,794.5,5321680
2020-02-17 00:00:00+00:00,702.41650390625,789.4500122070312,793.4500122070312,783.2999877929688,790.2999877929688,2929629
2020-02-18 00:00:00+00:00,709.7123413085938,797.6500244140625,799.0499877929688,783.6500244140625,785.0,5083346
2020-02-19 00:00:00+00:00,712.2036743164062,800.4500122070312,804.8499755859375,796.1500244140625,800.0,3985192
2020-02-20 00:00:00+00:00,709.1340942382812,797.0,806.0999755859375,793.8499755859375,803.25,4564569
2020-02-24 00:00:00+00:00,708.11083984375,795.8499755859375,811.5999755859375,792.1500244140625,800.0999755859375,6627536
2020-02-25 00:00:00+00:00,710.3796997070312,798.4000244140625,806.0,795.4000244140625,799.0,6996695
2020-02-26 00:00:00+00:00,696.455078125,782.75,801.4500122070312,780.5,793.9500122070312,8760569
2020-02-27 00:00:00+00:00,692.0953369140625,777.8499755859375,780.75,772.2000122070312,778.0,5223386
2020-02-28 00:00:00+00:00,651.0331420898438,731.7000122070312,756.7999877929688,722.0499877929688,750.0,14123957
2020-03-02 00:00:00+00:00,659.3523559570312,741.0499877929688,765.9000244140625,733.75,737.0,9821523
2020-03-03 00:00:00+00:00,664.6463623046875,747.0,759.0,741.25,755.0,7826587
2020-03-04 00:00:00+00:00,675.10107421875,758.75,761.5,745.5499877929688,753.9000244140625,11013444
2020-03-05 00:00:00+00:00,671.4085083007812,754.5999755859375,773.5499877929688,751.75,763.75,7755293
2020-03-06 00:00:00+00:00,657.4838256835938,738.9500122070312,744.0,729.0999755859375,741.0,9216022
2020-03-09 00:00:00+00:00,626.7872924804688,704.4500122070312,725.8499755859375,697.0,724.5,10308654
2020-03-11 00:00:00+00:00,610.3713989257812,686.0,695.9500122070312,669.0499877929688,690.6500244140625,16165009
2020-03-12 00:00:00+00:00,561.61279296875,631.2000122070312,670.0,627.5,668.0,13965574
2020-03-13 00:00:00+00:00,571.5335083007812,642.3499755859375,667.0,570.0,592.0,16903113
2020-03-16 00:00:00+00:00,518.8602294921875,583.1500244140625,622.1500244140625,580.0,622.0,19140152
2020-03-17 00:00:00+00:00,493.76910400390625,554.9500122070312,592.0,550.0,588.0999755859375,16059887
2020-03-18 00:00:00+00:00,475.3956604003906,534.2999877929688,578.0,528.0,568.0,15390183
2020-03-19 00:00:00+00:00,485.40533447265625,545.5499877929688,558.0,509.25,509.25,16583991
2020-03-20 00:00:00+00:00,520.6842041015625,585.2000122070312,617.4500122070312,548.0,549.5,21354894
2020-03-23 00:00:00+00:00,468.4111022949219,526.4500122070312,560.9500122070312,515.9000244140625,540.0,17146150
2020-03-24 00:00:00+00:00,524.7770385742188,589.7999877929688,601.1500244140625,522.0,522.0,20027097
2020-03-25 00:00:00+00:00,539.3689575195312,606.2000122070312,635.0,565.7000122070312,597.0,18339548
2020-03-26 00:00:00+00:00,572.1119384765625,643.0,650.8499755859375,612.0999755859375,615.0,14843813
2020-03-27 00:00:00+00:00,580.7426147460938,652.7000122070312,674.9000244140625,642.25,665.0499877929688,13495283
2020-03-30 00:00:00+00:00,557.6090087890625,626.7000122070312,663.5,621.0999755859375,625.0999755859375,14624804
2020-03-31 00:00:00+00:00,570.7772827148438,641.5,662.0,633.7000122070312,650.0,15175521
2020-04-01 00:00:00+00:00,536.3438110351562,602.7999877929688,637.5,594.0,634.3499755859375,13083824
2020-04-03 00:00:00+00:00,521.1290893554688,585.7000122070312,606.0,582.1500244140625,603.5,10221655
2020-04-07 00:00:00+00:00,568.5528564453125,639.0,644.25,612.9000244140625,615.0,15145605
2020-04-08 00:00:00+00:00,561.9686279296875,631.5999755859375,655.6500244140625,626.3499755859375,630.0,11806896
2020-04-09 00:00:00+00:00,566.1060791015625,636.25,652.7999877929688,632.0999755859375,646.7999877929688,11931114
2020-04-13 00:00:00+00:00,567.1292724609375,637.4000244140625,651.7000122070312,626.0499877929688,629.0,8330276
2020-04-15 00:00:00+00:00,568.597412109375,639.0499877929688,653.2999877929688,635.5999755859375,651.4000244140625,11963447
2020-04-16 00:00:00+00:00,555.072998046875,623.8499755859375,634.9000244140625,603.5,619.9500122070312,17783287
2020-04-17 00:00:00+00:00,559.4329223632812,628.75,646.0,626.0,644.0,8878320
2020-04-20 00:00:00+00:00,581.2763061523438,653.2999877929688,661.0,639.0,640.0,13322913
2020-04-21 00:00:00+00:00,563.3922729492188,633.2000122070312,646.5,627.7999877929688,627.7999877929688,11660575
2020-04-22 00:00:00+00:00,571.0886840820312,641.8499755859375,645.0,628.0499877929688,633.2000122070312,8266728
2020-04-23 00:00:00+00:00,604.4100341796875,679.2999877929688,683.6500244140625,638.0999755859375,647.0499877929688,14451289
2020-04-24 00:00:00+00:00,585.458251953125,658.0,675.0,654.7999877929688,668.5499877929688,7319940
2020-04-27 00:00:00+00:00,591.3306274414062,664.5999755859375,681.0,661.0499877929688,661.0499877929688,7183306
2020-04-28 00:00:00+00:00,587.860595703125,660.7000122070312,677.0,653.0499877929688,673.0,7296571
2020-04-29 00:00:00+00:00,601.9631958007812,676.5499877929688,682.0,658.0,666.0,8639056
2020-04-30 00:00:00+00:00,636.619140625,715.5,720.0,698.0999755859375,700.0,16253821
2020-05-04 00:00:00+00:00,599.4273071289062,673.7000122070312,701.2000122070312,670.3499755859375,689.7999877929688,9122740
2020-05-05 00:00:00+00:00,599.4273071289062,673.7000122070312,685.5999755859375,670.0,681.75,6393053
2020-05-06 00:00:00+00:00,592.4873046875,665.9000244140625,681.4500122070312,664.0499877929688,676.9000244140625,7934250
2020-05-07 00:00:00+00:00,591.6419677734375,664.9500122070312,674.3499755859375,662.4500122070312,665.5499877929688,4779548
2020-05-08 00:00:00+00:00,599.872314453125,674.2000122070312,680.9000244140625,668.5,672.25,8400321
2020-05-11 00:00:00+00:00,607.6131591796875,682.9000244140625,698.5499877929688,678.0,682.5,7370186
2020-05-12 00:00:00+00:00,611.8394165039062,687.6500244140625,691.0,675.5,678.5,7356039
2020-05-13 00:00:00+00:00,617.6229248046875,694.1500244140625,699.9000244140625,683.75,694.7999877929688,8287101
2020-05-14 00:00:00+00:00,585.5917358398438,658.1500244140625,671.75,652.5999755859375,659.0,16888262
2020-05-15 00:00:00+00:00,580.3866577148438,652.2999877929688,664.7999877929688,646.7000122070312,664.7999877929688,9255353
2020-05-18 00:00:00+00:00,590.7078247070312,663.9000244140625,670.5499877929688,653.0,659.8499755859375,10435442
2020-05-19 00:00:00+00:00,594.8896484375,668.5999755859375,674.7999877929688,655.0,664.0,5902208
2020-05-20 00:00:00+00:00,595.73486328125,669.5499877929688,673.0,659.6500244140625,668.5,5794636
2020-05-21 00:00:00+00:00,598.0927124023438,672.2000122070312,679.4500122070312,665.4000244140625,666.5,7213225
2020-05-22 00:00:00+00:00,616.0213012695312,692.3499755859375,695.8499755859375,673.5,675.0,11867731
2020-05-26 00:00:00+00:00,605.5222778320312,680.5499877929688,699.4500122070312,679.0,693.0,7099606
2020-05-27 00:00:00+00:00,627.6771240234375,705.4500122070312,709.2000122070312,675.0,686.0499877929688,8774636
2020-05-28 00:00:00+00:00,629.4120483398438,707.4000244140625,710.0,690.0,707.0,9440091
2020-05-29 00:00:00+00:00,623.1891479492188,691.0,700.7999877929688,674.9500122070312,692.5,28290128
2020-06-01 00:00:00+00:00,630.9000854492188,699.5499877929688,706.6500244140625,691.5,698.75,12276438
2020-06-02 00:00:00+00:00,638.6110229492188,708.0999755859375,711.6500244140625,697.5499877929688,700.5,7059304
2020-06-03 00:00:00+00:00,632.703857421875,701.5499877929688,711.9000244140625,696.0,710.7000122070312,11378568
2020-06-04 00:00:00+00:00,638.2954711914062,707.75,709.4500122070312,697.5,702.0,10782424
2020-06-05 00:00:00+00:00,634.5076293945312,703.5499877929688,711.7000122070312,700.5999755859375,707.0,7718679
